session,eta_nom,acad_lib,acad_reg_lib,mention,parcours,alternance,modalite_enseignement,lieux_formation,disci_master,disci_lib,secteur_disci_lib,n_accept,n_accept_femme,uo_lib_actuel,diploma_needed
2023,Université Toulouse Capitole,Toulouse,Occitanie,administration economique et sociale,Emploi public (FI-FA),True,APPRENTISSAGE,Université Toulouse  Capitole  - TOULOUSE CEDEX 9 (31),"Economie, gestion et A.E.S.",Administration économique et sociale,Administration économique et sociale,6,4,Université Toulouse Capitole,Autre
2023,Université de Strasbourg,Strasbourg,Grand Est,sciences du langage,Sciences des données et intelligence artificielle,False,"INITIALE,CONTINUE,HYBRIDE","Université de Strasbourg - STRASBOURG CEDEX (67),Faculté des Lettres - STRASBOURG (67)","Lettres, langues, art","Lettres, sciences du langage, arts","Sciences du langage, linguistique",2,1,Université de Strasbourg,Sciences Sociales et Humanités
2023,Université de Strasbourg,Strasbourg,Grand Est,staps : management du sport,Agrégation et recherche en activités physiques et sportives,False,"INITIALE,CONTINUE,HYBRIDE","Université de Strasbourg - STRASBOURG CEDEX (67),Faculté des Sciences du sport - STRASBOURG (67)",Sc. fondamentales et appliquées (dont S.T.A.P.S.),STAPS,STAPS,19,10,Université de Strasbourg,Autre
2023,Université Polytechnique Hauts-de-France,Lille,Hauts-de-France,administration publique,Unknown,False,"INITIALE,CONTINUE,HYBRIDE",UPHF - Institut Sociétés et Humanités  (ISH) - VALENCIENNES CEDEX 9 (59),Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,34,25,Université Polytechnique Hauts-de-France,Autre
2023,Institut catholique de Lille,Lille,Hauts-de-France,controle de gestion et audit organisationnel,"Systèmes d’information / Institut Supérieur d'Expertise & d'Audit / Faculté de Gestion, Economie & Sciences",True,"APPRENTISSAGE,CONTRAT_PRO",Institut Supérieur d'Expertise et d'Audit - LILLE (59),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,14,8,Institut catholique de Lille,Autre
2023,Institut national des sciences appliquées Hauts-de-France,Lille,Hauts-de-France,"qualite, hygiene, securite",Unknown,True,"APPRENTISSAGE,CONTRAT_PRO",Institut National des Sciences Appliquées Hauts-de-France - INSA HdF - VALENCIENNES (59),Sc. fondamentales et appliquées (dont S.T.A.P.S.),Sciences fondamentales et applications,Technologie et sciences industrielles,24,8,Institut national des sciences appliquées Hauts-de-France,Autre
2023,Institut national des sciences appliquées Hauts-de-France,Lille,Hauts-de-France,genie civil,GENIE CIVIL ARCHITECTURAL ET URBAIN,True,"APPRENTISSAGE,CONTRAT_PRO",Institut National des Sciences Appliquées Hauts-de-France - INSA HdF - VALENCIENNES (59),Sc. fondamentales et appliquées (dont S.T.A.P.S.),Sciences fondamentales et applications,Génie civil,21,5,Institut national des sciences appliquées Hauts-de-France,Autre
2023,Institut national des sciences appliquées Hauts-de-France,Lille,Hauts-de-France,genie civil,GENIE CIVIL ARCHITECTURAL ET URBAIN,False,"INITIALE,CONTINUE,HYBRIDE",Institut National des Sciences Appliquées Hauts-de-France - INSA HdF - VALENCIENNES (59),Sc. fondamentales et appliquées (dont S.T.A.P.S.),Sciences fondamentales et applications,Génie civil,21,11,Institut national des sciences appliquées Hauts-de-France,Autre
2023,Institut catholique de Lille,Lille,Hauts-de-France,entrepreneuriat et management de projets,"Management & Transformation Numérique / Ecole Du Numérique / Faculté de Gestion, Economie & Sciences",True,"APPRENTISSAGE,CONTRAT_PRO",Ecole Du Numérique - 59000 (LI),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,5,2,Institut catholique de Lille,Autre
2023,Université de Lille,Lille,Hauts-de-France,staps : activite physique adaptee et sante,Recherche sciences du sport et de l'activité physique,False,"INITIALE,CONTINUE,HYBRIDE",Université de Lille - RONCHIN (59),Sc. fondamentales et appliquées (dont S.T.A.P.S.),STAPS,STAPS,1,1,Université de Lille,Autre
2023,Université de Lille,Lille,Hauts-de-France,staps : activite physique adaptee et sante,Activité physique adaptée et santé - en apprentissage,True,APPRENTISSAGE,Université de Lille - RONCHIN (59),Sc. fondamentales et appliquées (dont S.T.A.P.S.),STAPS,STAPS,3,0,Université de Lille,Autre
2023,Université du Littoral Côte d’Opale,Lille,Hauts-de-France,droit des collectivites territoriales,Cadres de direction du secteur social et médico-social,True,"APPRENTISSAGE,CONTRAT_PRO",Centre Universitaire Saint Louis  - BOULOGNE-SUR-MER,Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,1,1,Université du Littoral Côte d’Opale,Autre
2023,Université du Littoral Côte d’Opale,Lille,Hauts-de-France,management de l'innovation,STRATEGIES D'INNOVATION ET DYNAMIQUES ENTREPRENEURIALES,False,"INITIALE,HYBRIDE",Centre de Gestion Universitaire de la Citadelle - DUNKERQUE (59),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,5,1,Université du Littoral Côte d’Opale,Autre
2023,Université du Littoral Côte d’Opale,Lille,Hauts-de-France,management et commerce international,International Trade & B2B Marketing,False,"INITIALE,HYBRIDE",Centre de Gestion Universitaire de la Citadelle - DUNKERQUE (59),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences économiques,4,3,Université du Littoral Côte d’Opale,Autre
2023,Université de Lille,Lille,Hauts-de-France,sciences de l'education et de la formation,Sciences de l'éducation et de la formation - M1 Tronc commun,False,"INITIALE,CONTINUE,HYBRIDE",Université de Lille - VILLENEUVE D'ASCQ (59),S.H.S.,Sciences humaines et sociales,Sciences de l'éducation,23,13,Université de Lille,Autre
2023,Université Grenoble Alpes,Grenoble,Auvergne-Rhône-Alpes,droit,Droit international et européen,False,DISTANCE,Faculté de Droit de Grenoble - SAINT-MARTIN-D'HERES (38),Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,19,17,Université Grenoble Alpes,Gestion et Management
2023,Université Clermont Auvergne,Clermont-Ferrand,Auvergne-Rhône-Alpes,droit civil,Droit civil général,False,"INITIALE,CONTINUE,HYBRIDE",Ecole de Droit - CLERMONT-FERRAND (63),Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,37,32,Université Clermont Auvergne,Autre
2023,Université Clermont Auvergne,Clermont-Ferrand,Auvergne-Rhône-Alpes,droit des affaires,Gestion juridique et fiscale de l'entreprise - GEFIRE,False,"INITIALE,CONTINUE,HYBRIDE",Ecole de Droit - CLERMONT-FERRAND (63),Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,22,12,Université Clermont Auvergne,Autre
2023,Université Clermont Auvergne,Clermont-Ferrand,Auvergne-Rhône-Alpes,droit des affaires,Droit du financement et du patrimoine des entreprises,False,"INITIALE,CONTINUE,HYBRIDE",Ecole de Droit - CLERMONT-FERRAND (63),Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,17,10,Université Clermont Auvergne,Autre
2023,Université Toulouse - Jean Jaurès,Toulouse,Occitanie,traduction et interpretation,"Langue des signes, Traduction, Interprétation, Médiation linguistique (LSTIM)",False,"INITIALE,CONTINUE,HYBRIDE","UFR Langues, Littératures et Civilisations étrangères - Département de traduction, d'interprétation et de médiation linguistique (D-TIM) - TOULOUSE CEDEX 9 (31)","Lettres, langues, art",Langues,Langues étrangères appliquées,7,7,Université Toulouse - Jean Jaurès,Autre
2023,Université Clermont Auvergne,Clermont-Ferrand,Auvergne-Rhône-Alpes,administration economique et sociale,Droit et administration du secteur sanitaire et social - Administration des établissements de santé,False,"INITIALE,CONTINUE,HYBRIDE",Ecole de Droit - CLERMONT-FERRAND (63),"Economie, gestion et A.E.S.",Administration économique et sociale,Administration économique et sociale,19,15,Université Clermont Auvergne,Autre
2023,Université de Perpignan Via Domitia,Montpellier,Occitanie,histoire de l'art,Histoire de l'art et patrimoines,False,"INITIALE,CONTINUE,HYBRIDE","Perpignan - PERPIGNAN (66),Université de Perpignan Via Domitia - PERPIGNAN CEDEX 9 (66)",S.H.S.,Sciences humaines et sociales,Histoire,4,2,Université de Perpignan Via Domitia,Autre
2023,Université de Perpignan Via Domitia,Montpellier,Occitanie,histoire de l'art,Métiers du patrimoine,True,"APPRENTISSAGE,CONTRAT_PRO","Université de Perpignan Via Domitia - PERPIGNAN CEDEX 9 (66),Perpignan - PERPIGNAN (66)",S.H.S.,Sciences humaines et sociales,Histoire,0,0,Université de Perpignan Via Domitia,Autre
2023,Université de Perpignan Via Domitia,Montpellier,Occitanie,histoire de l'art,Métiers du patrimoine,False,"INITIALE,CONTINUE,HYBRIDE","Université de Perpignan Via Domitia - PERPIGNAN CEDEX 9 (66),Perpignan - PERPIGNAN (66)",S.H.S.,Sciences humaines et sociales,Histoire,6,6,Université de Perpignan Via Domitia,Autre
2023,Université de Perpignan Via Domitia,Montpellier,Occitanie,chimie,Chimie environnementale et écologie chimique,False,"INITIALE,CONTINUE,HYBRIDE","Perpignan - PERPIGNAN (66),Université de Perpignan Via Domitia - PERPIGNAN CEDEX 9 (66)",Sc. fondamentales et appliquées (dont S.T.A.P.S.),Sciences fondamentales et applications,Chimie,8,5,Université de Perpignan Via Domitia,Autre
2023,Université de Perpignan Via Domitia,Montpellier,Occitanie,management et commerce international,International trade and marketing,False,"INITIALE,CONTINUE,HYBRIDE","Perpignan - PERPIGNAN (66),Université de Perpignan Via Domitia - PERPIGNAN CEDEX 9 (66)","Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences économiques,10,8,Université de Perpignan Via Domitia,Autre
2023,Université de Perpignan Via Domitia,Montpellier,Occitanie,"civilisations, cultures et societes","Acteurs, Sociétés, Territoires  : approches historiques et sociologiques",False,"INITIALE,CONTINUE,HYBRIDE","Perpignan - PERPIGNAN (66),Université de Perpignan Via Domitia - PERPIGNAN CEDEX 9 (66)",S.H.S.,Sciences humaines et sociales,Pluridisciplinaire sciences humaines et sociales,18,10,Université de Perpignan Via Domitia,Autre
2023,Université de Montpellier,Montpellier,Occitanie,droit de l'environnement,Droit de l’alimentation et de l’agro-écologie,False,"INITIALE,CONTINUE,HYBRIDE",UFR Droit et Science Politique - MONTPELLIER (34),Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,5,4,Université de Montpellier,Autre
2023,Université de Montpellier,Montpellier,Occitanie,eco-epidemiologie,Eco-EPIdemiology of Emerging Diseases Eco-EPIED- Parcours IDIL,False,"INITIALE,CONTINUE,HYBRIDE",UFR Sciences - MONTPELLIER (34),Sc. fondamentales et appliquées (dont S.T.A.P.S.),"Sciences de la vie, de la terre et de l'univers","Sciences de la vie, biologie, santé",2,2,Université de Montpellier,Autre
2023,Université de Montpellier,Montpellier,Occitanie,politiques publiques,Opérateur en coopération internationale et développement,False,"INITIALE,CONTINUE,HYBRIDE",UFR Droit et Science Politique - MONTPELLIER (34),Droit et sc. politiques,"Droit, sciences politiques",Sciences politiques,15,12,Université de Montpellier,Autre
2023,Université de Montpellier,Montpellier,Occitanie,"securite, defense",Ingénierie des Projets de Sécurité Internationaux (IPSI),False,"INITIALE,CONTINUE,HYBRIDE",UFR Droit et Science Politique - MONTPELLIER (34),Droit et sc. politiques,"Droit, sciences politiques",Sciences politiques,14,8,Université de Montpellier,Autre
2023,Université de Montpellier,Montpellier,Occitanie,"securite, defense",Ingénierie des Projets de Sécurité Internationaux (IPSI),True,"APPRENTISSAGE,CONTRAT_PRO",UFR Droit et Science Politique - MONTPELLIER (34),Droit et sc. politiques,"Droit, sciences politiques",Sciences politiques,1,0,Université de Montpellier,Autre
2023,Université de Montpellier,Montpellier,Occitanie,politiques comparees,Politique et action publique comparées - Master Comparative Politics and  Public policy (parcours IDIL),False,"INITIALE,CONTINUE,HYBRIDE",UFR Droit et Science Politique - MONTPELLIER (34),Droit et sc. politiques,"Droit, sciences politiques",Sciences politiques,9,4,Université de Montpellier,Autre
2023,Université Toulouse Capitole,Toulouse,Occitanie,management sectoriel,Management du sport,False,"INITIALE,HYBRIDE",TSM - Toulouse School of Management- Université Toulouse Capitole - TOULOUSE CEDEX 9  (31),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,52,17,Université Toulouse Capitole,Autre
2023,Université de Montpellier,Montpellier,Occitanie,economie,Economie Publique et Environnement (EPE),False,"INITIALE,HYBRIDE",UFR Economie - MONTPELLIER (34),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences économiques,7,4,Université de Montpellier,Autre
2023,Université de Montpellier,Montpellier,Occitanie,economie,Evaluation Economique et Adaptation au Changement Climatique,False,"INITIALE,HYBRIDE",UFR Economie - MONTPELLIER (34),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences économiques,4,2,Université de Montpellier,Autre
2023,Université Toulouse III - Paul Sabatier,Toulouse,Occitanie,sciences du medicament et des produits de sante,Essais cliniques et Pharmaco-épidémiologie,False,"INITIALE,CONTINUE,HYBRIDE",Faculté de Santé Toulouse - TOULOUSE CEDEX 09 (31),Sc. fondamentales et appliquées (dont S.T.A.P.S.),"Sciences de la vie, de la terre et de l'univers","Sciences de la vie, biologie, santé",8,7,Université Toulouse III - Paul Sabatier,Autre
2023,Université Toulouse III - Paul Sabatier,Toulouse,Occitanie,sciences du medicament et des produits de sante,Modélisation Pharmacocinétique / Pharmacodynamique (MPP),False,"INITIALE,CONTINUE,HYBRIDE",Faculté de Santé Toulouse - TOULOUSE CEDEX 09 (31),Sc. fondamentales et appliquées (dont S.T.A.P.S.),"Sciences de la vie, de la terre et de l'univers","Sciences de la vie, biologie, santé",1,0,Université Toulouse III - Paul Sabatier,Autre
2023,Université de Montpellier,Montpellier,Occitanie,sciences de l'education,"Responsabilité Sociétale et Développement Durable en Entreprise- Education, Santé, Environnement, Citoyenneté  (ReSoDDE-ESEC)",False,"INITIALE,CONTINUE,HYBRIDE",UFR d'éducation - MONTPELLIER (34),S.H.S.,Sciences humaines et sociales,Sciences de l'éducation,16,9,Université de Montpellier,Autre
2023,Université Paul-Valéry - Montpellier 3,Montpellier,Occitanie,archeologie et histoire des mondes anciens,Egypte nilotique et méditerranéenne,False,"INITIALE,CONTINUE,HYBRIDE",Université Paul - Valéry Montpellier 3 - MONTPELLIER CEDEX 5 (34),S.H.S.,Sciences humaines et sociales,"Archéologie, ethnologie, préhistoire, anthropologie",13,11,Université Paul-Valéry - Montpellier 3,Autre
2023,Université Toulouse III - Paul Sabatier,Toulouse,Occitanie,biologie moleculaire et cellulaire,"Immunologie, Immunopathologies, Infections (I3)",False,"INITIALE,CONTINUE,HYBRIDE",Faculté Sciences et Ingénierie - TOULOUSE CEDEX 9 (31),Sc. fondamentales et appliquées (dont S.T.A.P.S.),"Sciences de la vie, de la terre et de l'univers","Sciences de la vie, biologie, santé",18,12,Université Toulouse III - Paul Sabatier,Autre
2023,Université Toulouse III - Paul Sabatier,Toulouse,Occitanie,biologie moleculaire et cellulaire,"Vectorologie, thérapie génique et vaccinologie (VTGV)",False,"INITIALE,CONTINUE,HYBRIDE",Faculté Sciences et Ingénierie - TOULOUSE CEDEX 9 (31),Sc. fondamentales et appliquées (dont S.T.A.P.S.),"Sciences de la vie, de la terre et de l'univers","Sciences de la vie, biologie, santé",18,10,Université Toulouse III - Paul Sabatier,Autre
